CMDLINE /home/user/miniconda3/envs/thesis/bin/python3.7 repartition_experiments/experiment.py repartition_experiments/local_paths_config.json repartition_experiments/mid_cases_config.json keep 'case 1_3'
MEM 219.878906 1595008068.1067
MEM 219.878906 1595008068.2070
MEM 219.878906 1595008068.3073
MEM 219.878906 1595008068.4076
MEM 219.878906 1595008068.5079
MEM 219.878906 1595008068.6082
MEM 219.878906 1595008068.7085
MEM 219.878906 1595008068.8088
MEM 219.878906 1595008068.9090
MEM 219.878906 1595008069.0093
MEM 219.878906 1595008069.1096
MEM 219.878906 1595008069.2100
MEM 219.878906 1595008069.3103
MEM 219.878906 1595008069.4107
MEM 219.878906 1595008069.5110
MEM 219.878906 1595008069.6114
MEM 219.878906 1595008069.7117
MEM 219.878906 1595008069.8120
MEM 219.878906 1595008069.9124
MEM 219.878906 1595008070.0127
MEM 219.878906 1595008070.1130
MEM 219.878906 1595008070.2133
MEM 219.878906 1595008070.3136
MEM 219.878906 1595008070.4139
MEM 219.878906 1595008070.5142
MEM 219.878906 1595008070.6146
MEM 219.878906 1595008070.7149
MEM 219.878906 1595008070.8152
MEM 219.878906 1595008070.9156
MEM 219.878906 1595008071.0159
MEM 219.878906 1595008071.1162
MEM 219.878906 1595008071.2165
MEM 219.878906 1595008071.3171
MEM 225.222656 1595008071.4174
MEM 225.222656 1595008071.5177
MEM 225.222656 1595008071.6180
MEM 225.222656 1595008071.7183
MEM 225.222656 1595008071.8186
MEM 225.222656 1595008071.9189
MEM 225.222656 1595008072.0192
MEM 225.222656 1595008072.1195
MEM 225.222656 1595008072.2197
MEM 225.222656 1595008072.3199
MEM 225.222656 1595008072.4202
MEM 225.222656 1595008072.5205
MEM 225.222656 1595008072.6207
MEM 225.222656 1595008072.7210
MEM 225.222656 1595008072.8212
MEM 225.222656 1595008072.9214
MEM 225.222656 1595008073.0217
MEM 225.222656 1595008073.1222
MEM 225.222656 1595008073.2225
MEM 225.222656 1595008073.3228
MEM 225.222656 1595008073.4230
MEM 225.222656 1595008073.5234
MEM 225.222656 1595008073.6237
MEM 225.222656 1595008073.7244
MEM 225.222656 1595008073.8247
MEM 225.222656 1595008073.9249
MEM 225.222656 1595008074.0252
MEM 232.039062 1595008074.1255
MEM 232.039062 1595008074.2257
MEM 232.039062 1595008074.3260
MEM 232.039062 1595008074.4263
MEM 232.039062 1595008074.5266
MEM 232.039062 1595008074.6269
MEM 232.039062 1595008074.7272
MEM 232.039062 1595008074.8275
MEM 232.039062 1595008074.9277
MEM 232.039062 1595008075.0280
MEM 232.039062 1595008075.1283
MEM 232.039062 1595008075.2285
MEM 232.039062 1595008075.3287
MEM 232.039062 1595008075.4290
MEM 232.039062 1595008075.5292
MEM 232.039062 1595008075.6294
MEM 232.039062 1595008075.7297
MEM 232.039062 1595008075.8299
MEM 232.039062 1595008075.9303
MEM 232.039062 1595008076.0306
MEM 232.039062 1595008076.1309
MEM 232.039062 1595008076.2311
MEM 232.039062 1595008076.3314
MEM 232.039062 1595008076.4317
MEM 232.039062 1595008076.5320
MEM 232.039062 1595008076.6322
MEM 232.039062 1595008076.7325
MEM 232.039062 1595008076.8329
MEM 232.039062 1595008076.9331
MEM 232.039062 1595008077.0335
MEM 232.039062 1595008077.1340
MEM 232.039062 1595008077.2343
MEM 232.039062 1595008077.3345
MEM 232.039062 1595008077.4348
MEM 232.039062 1595008077.5350
MEM 236.097656 1595008077.6352
MEM 236.097656 1595008077.7355
MEM 236.097656 1595008077.8358
MEM 236.097656 1595008077.9360
MEM 236.097656 1595008078.0362
MEM 236.097656 1595008078.1365
MEM 236.097656 1595008078.2368
MEM 236.097656 1595008078.3370
MEM 236.097656 1595008078.4372
MEM 236.097656 1595008078.5374
MEM 236.097656 1595008078.6377
MEM 236.097656 1595008078.7379
MEM 236.097656 1595008078.8382
MEM 236.097656 1595008078.9384
MEM 236.097656 1595008079.0387
MEM 236.097656 1595008079.1389
MEM 236.097656 1595008079.2393
MEM 236.097656 1595008079.3396
MEM 236.097656 1595008079.4399
MEM 236.097656 1595008079.5401
MEM 236.097656 1595008079.6404
MEM 236.097656 1595008079.7408
MEM 240.605469 1595008079.8412
MEM 240.605469 1595008079.9415
MEM 240.605469 1595008080.0417
MEM 240.605469 1595008080.1420
MEM 240.605469 1595008080.2422
MEM 240.605469 1595008080.3425
MEM 240.605469 1595008080.4428
MEM 240.605469 1595008080.5431
MEM 240.605469 1595008080.6434
MEM 240.605469 1595008080.7437
MEM 240.605469 1595008080.8440
MEM 240.605469 1595008080.9442
MEM 240.605469 1595008081.0445
MEM 240.605469 1595008081.1449
MEM 240.605469 1595008081.2451
MEM 240.605469 1595008081.3455
MEM 240.605469 1595008081.4457
MEM 240.605469 1595008081.5461
MEM 240.605469 1595008081.6464
MEM 240.605469 1595008081.7467
MEM 240.605469 1595008081.8471
MEM 240.605469 1595008081.9473
MEM 240.605469 1595008082.0475
MEM 240.605469 1595008082.1478
MEM 240.605469 1595008082.2479
MEM 240.605469 1595008082.3484
MEM 240.605469 1595008082.4487
MEM 240.605469 1595008082.5490
MEM 240.605469 1595008082.6493
MEM 240.605469 1595008082.7496
MEM 240.605469 1595008082.8498
MEM 240.605469 1595008082.9501
MEM 240.605469 1595008083.0503
MEM 245.933594 1595008083.1506
MEM 245.933594 1595008083.2509
MEM 245.933594 1595008083.3512
MEM 245.933594 1595008083.4514
MEM 245.933594 1595008083.5516
MEM 245.933594 1595008083.6519
MEM 245.933594 1595008083.7522
MEM 245.933594 1595008083.8525
MEM 245.933594 1595008083.9528
MEM 245.933594 1595008084.0530
MEM 245.933594 1595008084.1532
MEM 245.933594 1595008084.2534
MEM 245.933594 1595008084.3537
MEM 245.933594 1595008084.4539
MEM 245.933594 1595008084.5541
MEM 245.933594 1595008084.6544
MEM 245.933594 1595008084.7547
MEM 247.996094 1595008084.8550
MEM 247.996094 1595008084.9552
MEM 247.996094 1595008085.0555
MEM 247.996094 1595008085.1557
MEM 247.996094 1595008085.2560
MEM 247.996094 1595008085.3562
MEM 247.996094 1595008085.4564
MEM 247.996094 1595008085.5568
MEM 247.996094 1595008085.6571
MEM 247.996094 1595008085.7574
MEM 247.996094 1595008085.8577
MEM 247.996094 1595008085.9579
MEM 247.996094 1595008086.0581
MEM 247.996094 1595008086.1584
MEM 247.996094 1595008086.2586
MEM 247.996094 1595008086.3590
MEM 247.996094 1595008086.4592
MEM 247.996094 1595008086.5595
MEM 247.996094 1595008086.6598
MEM 247.996094 1595008086.7602
MEM 247.996094 1595008086.8608
MEM 247.996094 1595008086.9611
MEM 247.996094 1595008087.0614
MEM 247.996094 1595008087.1618
MEM 247.996094 1595008087.2620
MEM 247.996094 1595008087.3623
MEM 247.996094 1595008087.4626
MEM 247.996094 1595008087.5629
MEM 247.996094 1595008087.6632
MEM 247.996094 1595008087.7634
MEM 247.996094 1595008087.8637
MEM 247.996094 1595008087.9639
MEM 247.996094 1595008088.0642
MEM 247.996094 1595008088.1645
MEM 247.996094 1595008088.2648
MEM 247.996094 1595008088.3651
MEM 247.996094 1595008088.4653
MEM 247.996094 1595008088.5656
MEM 247.996094 1595008088.6659
MEM 247.996094 1595008088.7661
MEM 247.996094 1595008088.8664
MEM 247.996094 1595008088.9668
MEM 247.996094 1595008089.0670
MEM 247.996094 1595008089.1672
MEM 247.996094 1595008089.2675
MEM 247.996094 1595008089.3678
MEM 247.996094 1595008089.4682
MEM 247.996094 1595008089.5687
MEM 247.996094 1595008089.6690
MEM 247.996094 1595008089.7693
MEM 247.996094 1595008089.8695
MEM 259.656250 1595008089.9698
MEM 259.656250 1595008090.0700
MEM 259.656250 1595008090.1703
MEM 259.656250 1595008090.2705
MEM 259.656250 1595008090.3708
MEM 259.656250 1595008090.4710
MEM 259.656250 1595008090.5714
MEM 259.656250 1595008090.6716
MEM 259.656250 1595008090.7718
MEM 259.656250 1595008090.8720
MEM 259.656250 1595008090.9723
MEM 259.656250 1595008091.0725
MEM 259.656250 1595008091.1728
MEM 259.656250 1595008091.2730
MEM 259.656250 1595008091.3733
MEM 259.656250 1595008091.4735
MEM 259.656250 1595008091.5738
MEM 259.656250 1595008091.6740
MEM 259.656250 1595008091.7743
MEM 259.656250 1595008091.8746
MEM 259.656250 1595008091.9749
MEM 259.656250 1595008092.0752
MEM 264.171875 1595008092.1755
MEM 269.445312 1595008092.2759
MEM 269.445312 1595008092.3762
MEM 269.445312 1595008092.4764
MEM 269.445312 1595008092.5767
MEM 269.445312 1595008092.6770
MEM 269.445312 1595008092.7772
MEM 269.445312 1595008092.8775
MEM 269.445312 1595008092.9778
MEM 269.445312 1595008093.0780
MEM 269.445312 1595008093.1782
MEM 269.445312 1595008093.2785
MEM 269.445312 1595008093.3788
MEM 269.445312 1595008093.4790
MEM 269.445312 1595008093.5792
MEM 269.445312 1595008093.6795
MEM 269.445312 1595008093.7798
MEM 269.445312 1595008093.8801
MEM 269.445312 1595008093.9804
MEM 269.445312 1595008094.0806
MEM 269.445312 1595008094.1809
MEM 269.445312 1595008094.2811
MEM 269.445312 1595008094.3814
MEM 269.445312 1595008094.4816
MEM 269.445312 1595008094.5819
MEM 269.445312 1595008094.6821
MEM 269.445312 1595008094.7823
MEM 269.445312 1595008094.8827
MEM 269.445312 1595008094.9830
MEM 269.445312 1595008095.0833
MEM 269.445312 1595008095.1835
MEM 269.445312 1595008095.2838
MEM 269.445312 1595008095.3840
MEM 269.445312 1595008095.4843
MEM 269.445312 1595008095.5846
MEM 269.445312 1595008095.6849
MEM 236.097656 1595008095.7852
MEM 246.097656 1595008095.8857
MEM 251.097656 1595008095.9860
MEM 251.097656 1595008096.0863
MEM 256.128906 1595008096.1866
MEM 256.378906 1595008096.2869
MEM 269.070312 1595008096.3872
MEM 269.070312 1595008096.4874
MEM 269.070312 1595008096.5877
MEM 269.070312 1595008096.6879
MEM 269.070312 1595008096.7881
MEM 269.070312 1595008096.8884
MEM 269.070312 1595008096.9888
MEM 269.070312 1595008097.0890
MEM 269.070312 1595008097.1893
MEM 269.070312 1595008097.2896
MEM 269.070312 1595008097.3899
MEM 269.070312 1595008097.4902
MEM 269.070312 1595008097.5904
MEM 269.070312 1595008097.6907
MEM 269.070312 1595008097.7910
MEM 269.070312 1595008097.8914
MEM 269.070312 1595008097.9917
MEM 269.070312 1595008098.0920
MEM 269.070312 1595008098.1922
MEM 269.070312 1595008098.2925
MEM 269.070312 1595008098.3927
MEM 275.843750 1595008098.4933
MEM 276.089844 1595008098.5936
MEM 276.089844 1595008098.6939
MEM 276.089844 1595008098.7940
MEM 276.089844 1595008098.8942
MEM 276.089844 1595008098.9946
MEM 276.089844 1595008099.0948
MEM 276.089844 1595008099.1950
MEM 276.089844 1595008099.2952
MEM 276.089844 1595008099.3955
MEM 276.089844 1595008099.4957
MEM 276.089844 1595008099.5960
MEM 276.089844 1595008099.6962
MEM 276.089844 1595008099.7965
MEM 276.089844 1595008099.8969
MEM 276.089844 1595008099.9971
MEM 276.089844 1595008100.0974
MEM 276.089844 1595008100.1976
MEM 276.089844 1595008100.2979
MEM 276.089844 1595008100.3982
MEM 276.089844 1595008100.4984
MEM 276.089844 1595008100.5986
MEM 276.089844 1595008100.6989
MEM 276.089844 1595008100.7993
MEM 276.089844 1595008100.8995
MEM 276.089844 1595008100.9998
MEM 276.089844 1595008101.1000
MEM 276.089844 1595008101.2003
MEM 276.089844 1595008101.3005
MEM 276.089844 1595008101.4012
MEM 276.089844 1595008101.5015
MEM 276.089844 1595008101.6018
MEM 276.089844 1595008101.7020
MEM 276.089844 1595008101.8023
MEM 281.175781 1595008101.9025
MEM 281.175781 1595008102.0029
MEM 281.175781 1595008102.1031
MEM 281.175781 1595008102.2034
MEM 281.175781 1595008102.3036
MEM 281.175781 1595008102.4040
MEM 281.175781 1595008102.5042
MEM 281.175781 1595008102.6045
MEM 281.175781 1595008102.7048
MEM 281.175781 1595008102.8049
MEM 281.175781 1595008102.9052
MEM 281.175781 1595008103.0055
MEM 281.175781 1595008103.1058
MEM 281.175781 1595008103.2060
MEM 281.175781 1595008103.3062
MEM 281.175781 1595008103.4065
MEM 281.175781 1595008103.5068
MEM 281.175781 1595008103.6070
MEM 281.175781 1595008103.7073
MEM 281.175781 1595008103.8076
MEM 281.175781 1595008103.9079
MEM 281.175781 1595008104.0082
MEM 282.980469 1595008104.1088
MEM 282.980469 1595008104.2090
MEM 282.980469 1595008104.3093
MEM 282.980469 1595008104.4096
MEM 282.980469 1595008104.5098
MEM 282.980469 1595008104.6101
MEM 282.980469 1595008104.7104
MEM 282.980469 1595008104.8107
MEM 282.980469 1595008104.9110
MEM 282.980469 1595008105.0114
MEM 282.980469 1595008105.1117
MEM 282.980469 1595008105.2120
MEM 282.980469 1595008105.3123
MEM 282.980469 1595008105.4125
MEM 282.980469 1595008105.5128
MEM 282.980469 1595008105.6130
MEM 282.980469 1595008105.7133
MEM 282.980469 1595008105.8136
MEM 282.980469 1595008105.9139
MEM 282.980469 1595008106.0142
MEM 282.980469 1595008106.1147
MEM 282.980469 1595008106.2150
MEM 282.980469 1595008106.3154
MEM 282.980469 1595008106.4157
MEM 282.980469 1595008106.5160
MEM 282.980469 1595008106.6163
MEM 282.980469 1595008106.7166
